RuleId,Priority,Filter1,Filter2,Filter3,Filter4,OutputValue
591,84,BBB,CCC,<ANY>,AAA,99
592,865,BBB,BBB,CCC,AAA,98
593,254,DDD,BBB,AAA,BBB,5
594,275,DDD,DDD,<ANY>,DDD,83
595,934,BBB,BBB,DDD,<ANY>,26
596,481,CCC,BBB,DDD,AAA,9
597,614,BBB,CCC,CCC,BBB,59
598,305,BBB,CCC,BBB,AAA,75
599,927,<ANY>,CCC,AAA,DDD,40
600,833,<ANY>,AAA,AAA,CCC,67
601,335,DDD,CCC,DDD,CCC,88
602,258,DDD,AAA,DDD,BBB,61
603,731,BBB,AAA,CCC,<ANY>,12
604,443,AAA,DDD,BBB,DDD,42
605,598,DDD,CCC,CCC,BBB,28
606,254,DDD,CCC,DDD,CCC,83
607,299,AAA,CCC,DDD,BBB,88
608,56,DDD,BBB,CCC,BBB,90
609,842,AAA,DDD,CCC,AAA,65
610,315,AAA,CCC,DDD,DDD,51
611,63,BBB,AAA,<ANY>,DDD,80
612,618,BBB,AAA,<ANY>,DDD,55
613,814,AAA,DDD,DDD,AAA,35
614,370,<ANY>,DDD,AAA,DDD,23
615,225,CCC,AAA,<ANY>,BBB,23
616,791,DDD,CCC,<ANY>,<ANY>,35
617,244,CCC,CCC,DDD,<ANY>,28
618,413,DDD,DDD,BBB,CCC,5
619,876,BBB,BBB,AAA,<ANY>,23
620,295,AAA,<ANY>,BBB,BBB,16
621,519,BBB,DDD,DDD,AAA,69
622,609,AAA,AAA,CCC,CCC,73
623,223,AAA,CCC,AAA,BBB,42
624,155,AAA,CCC,AAA,<ANY>,47
625,321,AAA,AAA,<ANY>,DDD,28
626,285,CCC,BBB,CCC,<ANY>,76
627,856,BBB,DDD,CCC,BBB,84
628,634,AAA,DDD,CCC,AAA,38
629,346,AAA,BBB,CCC,AAA,14
630,162,AAA,<ANY>,DDD,BBB,86
631,342,BBB,AAA,BBB,AAA,69
632,246,DDD,AAA,<ANY>,CCC,37
633,587,DDD,AAA,CCC,<ANY>,35
634,850,AAA,DDD,AAA,<ANY>,73
635,653,CCC,CCC,CCC,CCC,46
636,109,<ANY>,AAA,BBB,DDD,54
637,907,DDD,BBB,<ANY>,<ANY>,90
638,197,BBB,BBB,BBB,AAA,36
639,769,BBB,AAA,CCC,BBB,6
640,556,DDD,CCC,BBB,DDD,62
641,389,<ANY>,CCC,CCC,CCC,68
642,704,<ANY>,<ANY>,AAA,DDD,71
643,687,AAA,<ANY>,BBB,DDD,61
644,984,<ANY>,CCC,BBB,AAA,97
645,231,DDD,CCC,BBB,CCC,85
646,117,<ANY>,DDD,CCC,CCC,76
647,656,DDD,AAA,DDD,DDD,44
648,822,<ANY>,DDD,BBB,DDD,17
649,148,<ANY>,AAA,DDD,<ANY>,63
650,249,CCC,DDD,AAA,AAA,73
651,250,DDD,DDD,CCC,CCC,74
652,364,CCC,DDD,AAA,<ANY>,35
653,431,<ANY>,DDD,DDD,<ANY>,1
654,585,BBB,DDD,<ANY>,AAA,5
655,632,CCC,DDD,CCC,CCC,94
656,642,AAA,CCC,AAA,BBB,42
657,691,CCC,CCC,AAA,DDD,5
658,457,BBB,BBB,CCC,AAA,8
659,80,AAA,AAA,<ANY>,<ANY>,11
660,332,BBB,AAA,CCC,BBB,62
661,799,<ANY>,DDD,<ANY>,AAA,41
662,879,AAA,DDD,BBB,<ANY>,96
663,318,CCC,CCC,CCC,DDD,55
664,773,AAA,CCC,<ANY>,CCC,40
665,17,<ANY>,BBB,BBB,<ANY>,54
666,740,<ANY>,DDD,AAA,CCC,73
667,288,<ANY>,AAA,BBB,BBB,1
668,513,AAA,AAA,DDD,DDD,99
669,505,AAA,CCC,DDD,BBB,60
670,185,DDD,CCC,AAA,DDD,70
671,994,AAA,<ANY>,DDD,BBB,1
672,402,BBB,AAA,<ANY>,AAA,57
673,76,BBB,CCC,<ANY>,DDD,69
674,191,<ANY>,AAA,CCC,DDD,2
675,473,<ANY>,<ANY>,DDD,AAA,74
676,123,AAA,BBB,BBB,BBB,21
677,596,BBB,DDD,DDD,DDD,34
678,106,DDD,AAA,CCC,AAA,79
679,883,<ANY>,<ANY>,AAA,<ANY>,76
680,649,BBB,BBB,BBB,<ANY>,20
681,807,BBB,AAA,CCC,BBB,65
682,494,<ANY>,AAA,<ANY>,DDD,65
683,62,BBB,BBB,DDD,AAA,26
684,869,DDD,<ANY>,AAA,BBB,57
685,13,CCC,DDD,CCC,CCC,81
686,53,CCC,CCC,BBB,AAA,77
687,672,BBB,DDD,<ANY>,BBB,96
688,359,DDD,DDD,<ANY>,<ANY>,56
689,202,AAA,AAA,CCC,<ANY>,60
690,593,DDD,AAA,AAA,CCC,82
691,570,AAA,CCC,BBB,BBB,52
692,77,CCC,BBB,<ANY>,CCC,18
693,649,DDD,<ANY>,BBB,CCC,44
694,423,CCC,AAA,AAA,DDD,56
695,359,AAA,BBB,CCC,DDD,21
696,613,BBB,AAA,AAA,BBB,100
697,650,CCC,CCC,BBB,<ANY>,61
698,969,AAA,CCC,BBB,<ANY>,56
699,474,<ANY>,DDD,AAA,BBB,9
700,670,DDD,<ANY>,BBB,<ANY>,69
701,7,DDD,DDD,DDD,CCC,54
702,669,AAA,BBB,DDD,AAA,100
703,348,BBB,AAA,CCC,DDD,25
704,112,<ANY>,BBB,DDD,CCC,81
705,66,DDD,<ANY>,AAA,BBB,10
706,682,CCC,CCC,BBB,<ANY>,12
707,85,BBB,BBB,DDD,AAA,11
708,432,AAA,CCC,CCC,CCC,53
709,939,<ANY>,<ANY>,BBB,AAA,66
710,137,<ANY>,BBB,BBB,<ANY>,75
711,275,DDD,BBB,AAA,CCC,80
712,400,<ANY>,<ANY>,<ANY>,<ANY>,51
713,58,DDD,CCC,BBB,DDD,88
714,659,AAA,DDD,AAA,CCC,87
715,859,CCC,BBB,AAA,CCC,63
716,846,BBB,CCC,AAA,CCC,59
717,941,BBB,DDD,AAA,CCC,89
718,48,<ANY>,AAA,DDD,DDD,74
719,170,AAA,BBB,DDD,<ANY>,38
720,938,BBB,<ANY>,DDD,CCC,71
721,474,AAA,CCC,DDD,DDD,1
722,152,DDD,DDD,CCC,DDD,61
723,992,DDD,BBB,<ANY>,DDD,15
724,449,CCC,CCC,CCC,AAA,100
725,908,CCC,<ANY>,BBB,<ANY>,20
726,171,AAA,BBB,AAA,AAA,66
727,605,<ANY>,AAA,DDD,DDD,9
728,683,CCC,AAA,AAA,DDD,40
729,539,DDD,<ANY>,CCC,DDD,28
730,937,CCC,<ANY>,AAA,<ANY>,53
731,871,BBB,AAA,DDD,DDD,4
732,887,CCC,<ANY>,DDD,AAA,57
733,811,<ANY>,AAA,AAA,DDD,73
734,699,AAA,AAA,CCC,CCC,7
735,525,<ANY>,CCC,BBB,AAA,22
736,518,DDD,<ANY>,DDD,BBB,77
737,945,CCC,AAA,AAA,BBB,3
738,951,DDD,AAA,CCC,DDD,57
739,379,CCC,BBB,CCC,AAA,18
740,457,BBB,<ANY>,AAA,<ANY>,6
741,311,BBB,AAA,AAA,AAA,68
742,464,DDD,CCC,DDD,BBB,85
743,922,<ANY>,AAA,<ANY>,DDD,70
744,576,<ANY>,AAA,CCC,<ANY>,13
745,882,DDD,BBB,BBB,AAA,3
746,114,AAA,BBB,BBB,DDD,20
747,547,<ANY>,CCC,CCC,<ANY>,34
748,93,BBB,AAA,CCC,AAA,41
749,682,AAA,BBB,<ANY>,CCC,23
750,302,DDD,CCC,CCC,CCC,87
751,121,BBB,DDD,CCC,DDD,62
752,252,<ANY>,<ANY>,AAA,<ANY>,75
753,519,<ANY>,CCC,BBB,CCC,72
754,525,CCC,AAA,AAA,AAA,66
755,203,CCC,DDD,<ANY>,<ANY>,87
756,250,DDD,<ANY>,<ANY>,<ANY>,15
757,892,CCC,BBB,DDD,BBB,65
758,392,BBB,CCC,CCC,BBB,44
759,529,<ANY>,BBB,<ANY>,AAA,4
760,414,BBB,AAA,BBB,BBB,62
761,306,AAA,AAA,BBB,BBB,35
762,387,<ANY>,CCC,BBB,CCC,7
763,311,DDD,DDD,AAA,AAA,67
764,147,<ANY>,DDD,<ANY>,<ANY>,22
765,481,CCC,AAA,BBB,DDD,57
766,770,DDD,AAA,CCC,AAA,81
767,440,AAA,BBB,<ANY>,AAA,41
768,102,BBB,DDD,BBB,<ANY>,67
769,576,DDD,BBB,AAA,CCC,85
770,664,BBB,<ANY>,BBB,DDD,21
771,181,DDD,AAA,AAA,DDD,42
772,497,AAA,AAA,CCC,CCC,48
773,53,AAA,CCC,BBB,AAA,18
774,68,BBB,AAA,<ANY>,AAA,45
775,983,AAA,<ANY>,DDD,AAA,7
776,842,<ANY>,DDD,DDD,AAA,9
777,166,DDD,CCC,AAA,BBB,1
778,33,DDD,BBB,BBB,CCC,33
779,994,AAA,CCC,AAA,<ANY>,15
780,246,CCC,BBB,<ANY>,BBB,11
781,882,BBB,CCC,DDD,AAA,31
782,751,DDD,CCC,AAA,BBB,53
783,742,CCC,DDD,BBB,DDD,19
784,827,CCC,DDD,CCC,DDD,71
785,698,CCC,<ANY>,AAA,BBB,91
786,52,<ANY>,AAA,<ANY>,AAA,79
787,113,BBB,CCC,DDD,DDD,13
788,398,DDD,<ANY>,CCC,AAA,61
789,84,BBB,<ANY>,<ANY>,BBB,14
790,275,DDD,AAA,AAA,DDD,79
791,741,AAA,CCC,BBB,AAA,48
792,418,<ANY>,AAA,DDD,DDD,81
793,467,DDD,AAA,BBB,DDD,22
794,551,DDD,CCC,<ANY>,CCC,34
795,569,BBB,BBB,<ANY>,AAA,49
796,593,AAA,DDD,CCC,BBB,61
797,661,AAA,BBB,CCC,BBB,53
798,337,BBB,AAA,<ANY>,BBB,74
799,240,CCC,AAA,AAA,DDD,93
800,642,CCC,<ANY>,AAA,<ANY>,4
801,325,DDD,AAA,BBB,DDD,100
802,453,DDD,<ANY>,BBB,CCC,73
803,499,DDD,BBB,AAA,DDD,80
804,741,<ANY>,BBB,BBB,AAA,39
805,570,AAA,<ANY>,CCC,BBB,100
806,88,BBB,BBB,AAA,AAA,55
807,791,CCC,CCC,AAA,CCC,15
808,608,BBB,AAA,<ANY>,<ANY>,87
809,617,<ANY>,AAA,DDD,DDD,58
810,247,CCC,CCC,CCC,CCC,93
811,688,DDD,<ANY>,BBB,DDD,92
812,745,CCC,BBB,AAA,BBB,54
813,164,<ANY>,CCC,DDD,AAA,69
814,304,AAA,AAA,CCC,DDD,94
815,675,CCC,BBB,AAA,BBB,78
816,590,BBB,<ANY>,CCC,CCC,62
817,714,DDD,<ANY>,CCC,BBB,24
818,913,DDD,<ANY>,CCC,<ANY>,99
819,802,BBB,BBB,CCC,CCC,55
820,662,BBB,BBB,<ANY>,AAA,43
821,316,<ANY>,<ANY>,CCC,CCC,59
822,593,DDD,CCC,AAA,CCC,5
823,41,CCC,<ANY>,DDD,<ANY>,20
824,176,DDD,AAA,BBB,BBB,68
825,740,AAA,DDD,DDD,DDD,80
826,676,CCC,BBB,DDD,BBB,39
827,377,AAA,DDD,AAA,BBB,27
828,11,CCC,<ANY>,DDD,BBB,50
829,865,<ANY>,DDD,DDD,CCC,1
830,773,CCC,BBB,CCC,DDD,68
831,375,CCC,DDD,<ANY>,AAA,91
832,209,DDD,CCC,<ANY>,<ANY>,6
833,491,<ANY>,<ANY>,<ANY>,CCC,62
834,106,<ANY>,AAA,<ANY>,CCC,94
835,570,BBB,BBB,CCC,<ANY>,44
836,156,AAA,DDD,<ANY>,AAA,15
837,938,BBB,BBB,BBB,AAA,46
838,124,DDD,<ANY>,BBB,CCC,5
839,822,CCC,CCC,<ANY>,AAA,31
840,813,CCC,CCC,AAA,BBB,10
841,192,CCC,<ANY>,<ANY>,AAA,31
842,454,BBB,AAA,AAA,CCC,30
843,946,AAA,AAA,BBB,CCC,23
844,491,CCC,BBB,CCC,AAA,84
845,887,CCC,AAA,CCC,<ANY>,26
846,367,BBB,<ANY>,AAA,DDD,34
847,425,DDD,CCC,BBB,AAA,60
848,17,BBB,DDD,CCC,BBB,13
849,785,BBB,BBB,CCC,CCC,4
850,764,DDD,DDD,<ANY>,<ANY>,67
851,372,DDD,<ANY>,CCC,DDD,42
852,282,DDD,BBB,CCC,<ANY>,25
853,300,DDD,DDD,DDD,CCC,38
854,127,BBB,<ANY>,CCC,<ANY>,6
855,437,BBB,<ANY>,<ANY>,DDD,87
856,564,AAA,AAA,<ANY>,CCC,69
857,448,<ANY>,AAA,<ANY>,BBB,74
858,399,CCC,CCC,DDD,AAA,36
859,523,BBB,<ANY>,<ANY>,BBB,88
860,697,<ANY>,AAA,CCC,CCC,28
861,80,CCC,BBB,AAA,<ANY>,34
862,706,DDD,CCC,CCC,<ANY>,86
863,431,CCC,DDD,BBB,<ANY>,93
864,386,CCC,AAA,<ANY>,AAA,15
865,175,AAA,CCC,CCC,DDD,55
866,879,<ANY>,AAA,AAA,<ANY>,37
867,48,<ANY>,CCC,CCC,BBB,15
868,332,AAA,CCC,DDD,BBB,63
869,738,AAA,BBB,BBB,CCC,2
870,406,CCC,<ANY>,BBB,AAA,61
871,82,DDD,<ANY>,<ANY>,AAA,37
872,420,CCC,AAA,DDD,CCC,51
873,155,<ANY>,<ANY>,CCC,DDD,16
874,330,DDD,<ANY>,CCC,AAA,48
875,444,BBB,DDD,<ANY>,BBB,31
876,711,CCC,DDD,<ANY>,BBB,49
877,525,AAA,CCC,<ANY>,DDD,25
878,30,BBB,BBB,BBB,CCC,50
879,857,<ANY>,<ANY>,<ANY>,CCC,10
880,672,BBB,AAA,<ANY>,AAA,25
881,82,<ANY>,DDD,AAA,DDD,7
882,641,DDD,DDD,AAA,AAA,89
883,929,BBB,CCC,DDD,<ANY>,75
884,500,AAA,<ANY>,BBB,BBB,100
885,959,CCC,CCC,AAA,BBB,85
886,831,CCC,DDD,DDD,<ANY>,23
887,137,CCC,AAA,BBB,CCC,100
888,44,BBB,AAA,<ANY>,AAA,9
889,504,CCC,DDD,BBB,BBB,56
890,383,BBB,CCC,CCC,BBB,26
891,83,DDD,AAA,DDD,BBB,90
892,31,AAA,AAA,<ANY>,DDD,96
893,608,CCC,BBB,AAA,<ANY>,92
894,553,AAA,DDD,CCC,CCC,41
895,895,<ANY>,CCC,BBB,BBB,20
896,73,<ANY>,DDD,AAA,DDD,41
897,701,BBB,<ANY>,CCC,CCC,98
898,61,DDD,BBB,DDD,AAA,42
899,710,DDD,AAA,AAA,AAA,65
900,661,BBB,DDD,<ANY>,CCC,42
901,711,CCC,BBB,<ANY>,DDD,3
902,670,CCC,<ANY>,CCC,BBB,17
903,377,CCC,AAA,DDD,<ANY>,33
904,216,<ANY>,CCC,<ANY>,CCC,6
905,711,<ANY>,BBB,CCC,<ANY>,9
906,15,AAA,AAA,BBB,CCC,100
907,480,DDD,AAA,AAA,AAA,86
908,359,<ANY>,<ANY>,DDD,DDD,42
909,116,<ANY>,AAA,<ANY>,<ANY>,23
910,968,CCC,BBB,BBB,CCC,64
911,299,CCC,DDD,BBB,BBB,70
912,193,DDD,<ANY>,DDD,AAA,52
913,888,DDD,<ANY>,AAA,DDD,39
914,874,BBB,AAA,AAA,BBB,61
915,645,BBB,AAA,CCC,AAA,79
916,549,DDD,DDD,DDD,DDD,52
917,645,AAA,CCC,AAA,AAA,58
918,309,AAA,DDD,CCC,<ANY>,54
919,371,BBB,<ANY>,CCC,DDD,93
920,615,<ANY>,CCC,DDD,DDD,26
921,877,DDD,AAA,BBB,<ANY>,44
922,140,DDD,CCC,CCC,<ANY>,20
923,909,AAA,<ANY>,DDD,DDD,39
924,470,DDD,<ANY>,CCC,<ANY>,20
925,769,BBB,AAA,CCC,<ANY>,86
926,449,DDD,CCC,AAA,CCC,25
927,825,DDD,<ANY>,AAA,CCC,71
928,431,<ANY>,DDD,CCC,DDD,94
929,401,AAA,<ANY>,DDD,BBB,100
930,86,DDD,CCC,CCC,DDD,74
931,585,AAA,BBB,<ANY>,DDD,45
932,148,AAA,<ANY>,CCC,AAA,87
933,887,AAA,<ANY>,DDD,<ANY>,62
934,124,AAA,CCC,<ANY>,<ANY>,48
935,797,CCC,AAA,DDD,DDD,96
936,68,BBB,BBB,BBB,DDD,21
937,232,BBB,DDD,AAA,<ANY>,47
938,869,DDD,DDD,AAA,AAA,21
939,82,<ANY>,CCC,CCC,DDD,72
940,406,AAA,AAA,CCC,<ANY>,43
941,435,CCC,BBB,BBB,CCC,14
942,310,DDD,CCC,AAA,BBB,56
943,426,<ANY>,<ANY>,BBB,CCC,27
944,695,BBB,CCC,CCC,BBB,13
945,987,DDD,CCC,DDD,DDD,100
946,808,DDD,BBB,DDD,<ANY>,19
947,667,DDD,AAA,<ANY>,DDD,19
948,50,<ANY>,AAA,DDD,<ANY>,52
949,346,DDD,AAA,<ANY>,AAA,65
950,470,<ANY>,AAA,BBB,<ANY>,23
951,661,<ANY>,<ANY>,AAA,AAA,58
952,611,CCC,DDD,AAA,AAA,53
953,695,<ANY>,AAA,CCC,DDD,39
954,794,CCC,<ANY>,AAA,CCC,89
955,443,<ANY>,AAA,CCC,BBB,15
956,236,BBB,CCC,AAA,BBB,83
957,427,BBB,<ANY>,CCC,CCC,25
958,589,DDD,CCC,DDD,DDD,33
959,219,BBB,CCC,<ANY>,CCC,28
960,616,CCC,BBB,AAA,AAA,79
961,746,CCC,DDD,<ANY>,CCC,3
962,320,BBB,BBB,CCC,BBB,5
963,85,AAA,DDD,AAA,CCC,38
964,89,CCC,BBB,DDD,DDD,58
965,877,DDD,CCC,CCC,CCC,7
966,248,CCC,<ANY>,BBB,DDD,57
967,360,DDD,<ANY>,BBB,<ANY>,25
968,671,DDD,AAA,<ANY>,DDD,26
969,914,<ANY>,BBB,CCC,AAA,6
970,293,AAA,DDD,CCC,AAA,52
971,702,<ANY>,CCC,<ANY>,CCC,68
972,236,CCC,DDD,BBB,<ANY>,28
973,199,CCC,DDD,BBB,DDD,87
974,744,<ANY>,CCC,BBB,CCC,41
975,984,BBB,BBB,CCC,BBB,16
976,868,DDD,<ANY>,CCC,DDD,17
977,609,AAA,<ANY>,AAA,<ANY>,19
978,879,AAA,AAA,AAA,CCC,21
979,317,<ANY>,CCC,BBB,DDD,3
980,829,CCC,DDD,BBB,CCC,88
981,644,<ANY>,CCC,BBB,DDD,52
982,94,DDD,DDD,<ANY>,BBB,32
983,310,DDD,<ANY>,DDD,BBB,60
984,849,CCC,BBB,CCC,DDD,43
985,416,AAA,<ANY>,DDD,<ANY>,11
986,711,CCC,AAA,DDD,BBB,98
987,548,<ANY>,<ANY>,CCC,AAA,63
988,601,<ANY>,DDD,CCC,DDD,73
989,98,BBB,DDD,AAA,DDD,61
990,353,BBB,AAA,DDD,DDD,86
991,580,AAA,<ANY>,CCC,DDD,96
992,128,AAA,<ANY>,CCC,BBB,45
993,403,AAA,CCC,DDD,DDD,70
994,543,DDD,AAA,DDD,DDD,27
995,362,DDD,DDD,<ANY>,BBB,50
996,504,BBB,<ANY>,CCC,DDD,25
997,995,DDD,<ANY>,<ANY>,BBB,21
998,116,BBB,BBB,CCC,AAA,18
999,630,DDD,DDD,<ANY>,<ANY>,87
1000,371,CCC,CCC,AAA,DDD,82
1001,522,AAA,CCC,CCC,BBB,34
1002,446,CCC,DDD,DDD,BBB,26
1003,239,DDD,CCC,DDD,AAA,52
1004,685,AAA,BBB,BBB,DDD,60
1005,625,BBB,BBB,<ANY>,DDD,70
1006,491,BBB,<ANY>,<ANY>,<ANY>,12
1007,487,AAA,<ANY>,CCC,DDD,18
1008,660,BBB,AAA,AAA,AAA,38
1009,676,<ANY>,BBB,<ANY>,BBB,63
1010,376,CCC,<ANY>,<ANY>,DDD,53
1011,242,BBB,CCC,AAA,BBB,48
1012,556,CCC,AAA,CCC,CCC,84
1013,40,AAA,DDD,CCC,AAA,21
1014,67,BBB,CCC,<ANY>,<ANY>,62
1015,88,<ANY>,<ANY>,CCC,AAA,59
1016,839,<ANY>,<ANY>,CCC,BBB,31
1017,133,DDD,CCC,DDD,DDD,69
1018,289,DDD,CCC,<ANY>,CCC,84
1019,343,<ANY>,DDD,<ANY>,CCC,8
1020,678,AAA,<ANY>,DDD,<ANY>,49
1021,442,<ANY>,DDD,CCC,CCC,9
1022,764,<ANY>,BBB,CCC,AAA,94
1023,478,AAA,<ANY>,<ANY>,DDD,71
1024,629,CCC,<ANY>,DDD,CCC,32
1025,86,AAA,AAA,DDD,CCC,68
1026,842,<ANY>,DDD,AAA,BBB,63
1027,293,DDD,AAA,CCC,<ANY>,86
1028,233,<ANY>,DDD,DDD,DDD,87
1029,523,CCC,DDD,CCC,BBB,19
1030,144,BBB,CCC,AAA,AAA,10
1031,368,BBB,BBB,AAA,<ANY>,85
1032,321,AAA,DDD,AAA,DDD,68
1033,175,BBB,CCC,CCC,AAA,64
1034,203,<ANY>,BBB,<ANY>,DDD,77
1035,368,DDD,BBB,CCC,AAA,19
1036,132,DDD,CCC,DDD,BBB,38
1037,786,<ANY>,CCC,AAA,CCC,74
1038,510,DDD,CCC,AAA,CCC,47
1039,477,DDD,CCC,CCC,DDD,99
1040,29,DDD,CCC,<ANY>,BBB,17
1041,560,DDD,BBB,BBB,<ANY>,48
1042,984,AAA,BBB,CCC,<ANY>,89
1043,304,AAA,BBB,DDD,BBB,59
1044,560,CCC,BBB,DDD,CCC,29
1045,897,CCC,<ANY>,BBB,BBB,90
1046,994,AAA,BBB,AAA,DDD,57
1047,768,DDD,BBB,DDD,BBB,19
1048,794,DDD,DDD,CCC,AAA,40
1049,760,BBB,AAA,<ANY>,CCC,28
1050,249,<ANY>,<ANY>,<ANY>,BBB,2
1051,788,AAA,CCC,<ANY>,AAA,19
1052,543,AAA,AAA,BBB,<ANY>,17
1053,705,AAA,DDD,DDD,CCC,22
1054,527,DDD,BBB,<ANY>,<ANY>,39
1055,446,AAA,<ANY>,AAA,<ANY>,69
1056,471,<ANY>,<ANY>,CCC,CCC,56
1057,10,BBB,DDD,<ANY>,CCC,83
1058,932,<ANY>,DDD,CCC,CCC,60
1059,435,DDD,BBB,CCC,DDD,90
1060,540,BBB,DDD,<ANY>,CCC,65
1061,37,<ANY>,DDD,BBB,AAA,56
1062,591,BBB,AAA,CCC,AAA,86
1063,497,CCC,AAA,<ANY>,DDD,59
1064,705,AAA,<ANY>,DDD,BBB,61
1065,486,BBB,CCC,CCC,DDD,74
1066,184,BBB,<ANY>,DDD,DDD,100
1067,381,CCC,CCC,AAA,BBB,20
1068,604,DDD,AAA,DDD,DDD,37
1069,780,<ANY>,AAA,CCC,AAA,34
1070,857,AAA,DDD,<ANY>,<ANY>,72
1071,149,AAA,DDD,BBB,AAA,62
1072,527,DDD,AAA,CCC,CCC,100
1073,33,<ANY>,AAA,BBB,<ANY>,91
1074,308,DDD,<ANY>,CCC,AAA,56
1075,937,DDD,CCC,CCC,<ANY>,92
1076,335,CCC,BBB,<ANY>,AAA,23
1077,381,<ANY>,DDD,BBB,BBB,61
1078,296,CCC,AAA,BBB,BBB,33
1079,640,BBB,BBB,<ANY>,DDD,11
1080,686,<ANY>,AAA,AAA,DDD,27
1081,415,CCC,<ANY>,<ANY>,<ANY>,13
1082,920,DDD,BBB,CCC,DDD,34
1083,502,CCC,BBB,AAA,DDD,70
1084,849,BBB,AAA,BBB,DDD,99
1085,210,BBB,CCC,CCC,<ANY>,28
1086,72,BBB,AAA,<ANY>,<ANY>,97
1087,625,<ANY>,CCC,<ANY>,BBB,58
1088,225,<ANY>,DDD,AAA,CCC,43
1089,850,DDD,DDD,DDD,DDD,77
1090,142,AAA,BBB,BBB,AAA,19
1091,497,DDD,CCC,<ANY>,AAA,86
1092,862,BBB,AAA,AAA,AAA,48
1093,363,BBB,CCC,BBB,<ANY>,68
1094,897,BBB,<ANY>,CCC,<ANY>,20
1095,713,DDD,DDD,BBB,<ANY>,55
1096,382,AAA,DDD,DDD,<ANY>,6
1097,623,AAA,<ANY>,BBB,DDD,89
1098,178,<ANY>,AAA,CCC,DDD,54
1099,590,AAA,<ANY>,BBB,BBB,76
1100,355,AAA,<ANY>,CCC,AAA,65
1101,35,BBB,AAA,CCC,CCC,78
1102,274,BBB,BBB,BBB,CCC,56
1103,791,AAA,<ANY>,DDD,BBB,31
1104,179,CCC,<ANY>,BBB,AAA,30
1105,833,<ANY>,CCC,CCC,<ANY>,22
1106,779,<ANY>,<ANY>,DDD,DDD,5
1107,553,AAA,AAA,<ANY>,CCC,99
1108,879,<ANY>,AAA,AAA,AAA,65
1109,389,AAA,AAA,<ANY>,BBB,96
1110,305,CCC,CCC,BBB,<ANY>,24
1111,627,AAA,AAA,<ANY>,CCC,55
1112,234,DDD,BBB,<ANY>,AAA,92
1113,682,AAA,BBB,CCC,CCC,66
1114,210,<ANY>,CCC,CCC,AAA,44
1115,632,AAA,<ANY>,DDD,CCC,77
1116,820,BBB,<ANY>,BBB,DDD,98
1117,428,DDD,DDD,BBB,AAA,4
1118,206,<ANY>,AAA,AAA,AAA,50
1119,145,<ANY>,CCC,<ANY>,AAA,30
1120,205,AAA,DDD,BBB,<ANY>,74
1121,446,AAA,DDD,CCC,<ANY>,48
1122,565,<ANY>,CCC,<ANY>,CCC,25
1123,822,AAA,DDD,DDD,DDD,7
1124,943,DDD,<ANY>,AAA,DDD,69
1125,793,<ANY>,<ANY>,BBB,<ANY>,10
1126,577,DDD,CCC,<ANY>,CCC,62
1127,104,CCC,AAA,AAA,<ANY>,90
1128,824,CCC,AAA,BBB,<ANY>,83
1129,266,<ANY>,<ANY>,AAA,DDD,9
1130,230,DDD,CCC,DDD,<ANY>,33
1131,901,CCC,AAA,CCC,CCC,19
1132,430,CCC,<ANY>,BBB,CCC,29
1133,440,<ANY>,<ANY>,AAA,CCC,66
1134,811,CCC,DDD,<ANY>,<ANY>,11
1135,241,DDD,BBB,AAA,DDD,18
1136,362,BBB,<ANY>,AAA,AAA,8
1137,527,DDD,BBB,<ANY>,<ANY>,72
1138,763,<ANY>,DDD,<ANY>,DDD,73
1139,11,CCC,AAA,CCC,CCC,40
1140,863,<ANY>,DDD,BBB,BBB,94
1141,461,AAA,AAA,CCC,BBB,7
1142,673,AAA,<ANY>,BBB,DDD,53
1143,373,AAA,AAA,CCC,BBB,49
1144,526,BBB,<ANY>,<ANY>,AAA,62
1145,348,BBB,DDD,CCC,<ANY>,43
1146,708,<ANY>,AAA,<ANY>,AAA,28
1147,494,<ANY>,AAA,DDD,CCC,39
1148,860,AAA,DDD,AAA,AAA,36
1149,698,DDD,<ANY>,<ANY>,BBB,78
1150,86,AAA,AAA,DDD,<ANY>,29
1151,173,CCC,CCC,BBB,BBB,77
1152,860,AAA,DDD,AAA,CCC,89
1153,182,CCC,AAA,<ANY>,<ANY>,60
1154,892,DDD,CCC,BBB,DDD,34
1155,304,<ANY>,<ANY>,BBB,AAA,2
1156,563,DDD,BBB,CCC,CCC,14
1157,1,BBB,BBB,<ANY>,AAA,44
1158,827,CCC,AAA,CCC,<ANY>,56
1159,165,BBB,BBB,AAA,CCC,51
1160,243,<ANY>,AAA,CCC,CCC,78
1161,522,<ANY>,AAA,AAA,CCC,5
1162,623,BBB,BBB,CCC,AAA,87
1163,386,<ANY>,CCC,<ANY>,CCC,10
1164,561,<ANY>,<ANY>,DDD,DDD,97
1165,583,BBB,CCC,DDD,AAA,47
1166,226,BBB,AAA,CCC,CCC,84
1167,288,DDD,<ANY>,<ANY>,BBB,75
1168,831,BBB,BBB,CCC,<ANY>,85
1169,622,AAA,<ANY>,DDD,BBB,13
1170,469,AAA,<ANY>,AAA,CCC,31
1171,608,CCC,AAA,AAA,DDD,55
1172,852,CCC,<ANY>,CCC,BBB,92
1173,625,<ANY>,<ANY>,AAA,DDD,67
1174,367,CCC,DDD,CCC,<ANY>,15
